STAID,STANAME,CLASS,AGGECOREGI,DRAIN_SQKM,HUC02,LAT_GAGE,LNG_GAGE,STATE,HCDN_2009,ACTIVE09,FLYRS1900,FLYRS1950,FLYRS1990,geometry
11462000,EF RUSSIAN R NR UKIAH CA,Non-ref,WestXeric,271.8342,18,39.197391,-123.187505,CA,,yes,58.0,56.0,20.0,POINT (-2294805.414044219 2127544.966692579)
11462500,RUSSIAN R NR HOPLAND CA,Non-ref,WestXeric,938.709,18,39.026563,-123.130559,CA,,yes,70.0,60.0,20.0,POINT (-2295522.326714255 2107799.780911288)
11463000,RUSSIAN R NR CLOVERDALE CA,Non-ref,WestXeric,1302.663,18,38.879348,-123.053612,CA,,yes,58.0,58.0,20.0,POINT (-2293823.031391646 2090107.426344491)
11463200,BIG SULPHUR C NR CLOVERDALE CA,Non-ref,WestXeric,220.8726,18,38.826017,-122.996944,CA,,yes,15.0,15.0,0.0,POINT (-2290823.662080733 2083003.05981472)
11463980,RUSSIAN R A DIGGER BEND NR HEALDSBURG CA,Non-ref,WestXeric,2050.299,18,38.632965,-122.855549,CA,,yes,0.0,0.0,0.0,POINT (-2285181.325302999 2058823.227837848)
11464000,RUSSIAN R NR HEALDSBURG CA,Non-ref,WestXeric,2056.271,18,38.613243,-122.836382,CA,,yes,70.0,60.0,20.0,POINT (-2284209.931034029 2056239.493102919)
11464500,DRY C NR CLOVERDALE CA,Ref,WestXeric,227.6307,18,38.749632,-123.092225,CA,,,39.0,31.0,0.0,POINT (-2301096.752977161 2077087.747784952)
11465000,DRY C BL WARM SPGS DAM NR GEYSERVILLE CA,Non-ref,WestXeric,338.0238,18,38.719632,-123.000556,CA,,yes,31.0,28.0,20.0,POINT (-2294464.300554894 2071643.993375499)
11465200,DRY C NR GEYSERVILLE CA,Non-ref,WestXeric,421.5618,18,38.698521,-122.958054,CA,,yes,50.0,50.0,20.0,POINT (-2291612.331986224 2068346.920370703)
11466800,MARK WEST C NR MIRABEL HEIGHTS CA,Non-ref,WestXeric,652.1787,18,38.494078,-122.853326,CA,,yes,3.0,3.0,3.0,POINT (-2289337.766088568 2043819.7538615)
11467000,RUSSIAN R NR GUERNEVILLE CA,Non-ref,WestXeric,3465.202,18,38.508523,-122.927774,CA,,yes,70.0,60.0,20.0,POINT (-2295061.486951648 2047170.178499112)
11467600,GARCIA R NR POINT ARENA CA,Ref,WestMnts,254.0412,18,38.926296,-123.630293,CA,,,21.0,21.0,0.0,POINT (-2339839.573302281 2109212.388368848)
11468000,NAVARRO R NR NAVARRO CA,Ref,WestMnts,785.8926,18,39.172123,-123.669458,CA,,yes,58.0,58.0,19.0,POINT (-2335152.850324808 2136570.282232805)
11468500,NOYO R NR FORT BRAGG CA,Ref,WestMnts,273.5145,18,39.428224,-123.737792,CA,yes,yes,58.0,58.0,20.0,POINT (-2332496.236518893 2165740.041133045)
11468900,MATTOLE R NR ETTERSBURG CA,Ref,WestMnts,183.6774,18,40.139309,-123.991423,CA,,yes,8.0,8.0,8.0,POINT (-2330074.997943729 2248243.089156884)
11469000,MATTOLE R NR PETROLIA CA,Non-ref,WestMnts,622.863,18,40.313191,-124.283659,CA,,yes,61.0,59.0,20.0,POINT (-2347970.207184645 2274068.786464557)
11470500,EEL R BL SCOTT DAM NR POTTER VALLEY CA,Non-ref,WestMnts,750.2211,18,39.407939,-122.97139,CA,,yes,87.0,60.0,20.0,POINT (-2270450.788966617 2144999.679293719)
11472150,EEL R NR DOS RIOS CA,Non-ref,WestMnts,1368.562,18,39.62488,-123.341402,CA,,,28.0,28.0,5.0,POINT (-2293841.676700373 2177211.56943378)
11472200,OUTLET C NR LONGVALE CA,Non-ref,WestMnts,419.2641,18,39.617935,-123.35668,CA,,,38.0,38.0,5.0,POINT (-2295308.783459899 2176834.254516364)
11472900,BLACK BUTTE R NR COVELO CA,Ref,WestMnts,418.7772,18,39.82071,-123.080564,CA,,,21.0,21.0,4.0,POINT (-2266387.856121216 2192004.689632143)
11473900,MF EEL R NR DOS RIOS CA,Ref,WestMnts,1925.013,18,39.706267,-123.325291,CA,yes,yes,44.0,44.0,20.0,POINT (-2289941.085627951 2185568.856959488)
11474500,NF EEL R NR MINA CA,Ref,WestMnts,649.5777,18,39.937374,-123.346963,CA,,,27.0,27.0,4.0,POINT (-2284357.105589893 2210923.262888601)
11475000,EEL R A FORT SEWARD CA,Non-ref,WestMnts,5456.924,18,40.2182,-123.63253,CA,,yes,54.0,54.0,20.0,POINT (-2298518.371347934 2247966.001561649)
11475500,SF EEL R NR BRANSCOMB CA,Ref,WestMnts,113.8482,18,39.719045,-123.652796,CA,,,24.0,21.0,0.0,POINT (-2316201.945228401 2194878.133223927)
11475560,ELDER C NR BRANSCOMB CA,Ref,WestMnts,16.794,18,39.7296,-123.643907,CA,yes,yes,42.0,42.0,20.0,POINT (-2315139.313540559 2195794.647653827)
11475800,SF EEL RIVER AT LEGGETT CALIF,Ref,WestMnts,642.1077,18,39.874596,-123.720578,CA,,yes,36.0,36.0,12.0,POINT (-2316705.006905066 2213226.363507636)
11476500,SF EEL R NR MIRANDA CA,Non-ref,WestMnts,1390.243,18,40.18181,-123.776143,CA,,yes,70.0,60.0,20.0,POINT (-2311297.807146383 2247544.20284563)
11476600,BULL C NR WEOTT CA,Ref,WestMnts,71.8452,18,40.35125,-124.003931,CA,yes,yes,49.0,49.0,20.0,POINT (-2324189.885893248 2271270.615655145)
11477000,EEL R A SCOTIA CA,Non-ref,WestMnts,8062.434,18,40.491524,-124.09977,CA,,yes,97.0,60.0,20.0,POINT (-2327332.450524889 2288649.995482516)
11478500,VAN DUZEN R NR BRIDGEVILLE CA,Ref,WestMnts,572.3766,18,40.480416,-123.890876,CA,yes,yes,59.0,59.0,20.0,POINT (-2310892.562363584 2282361.702298042)
11480500,MAD R NR FOREST GLEN CA,Non-ref,WestMnts,369.0432,18,40.458199,-123.510867,CA,,,41.0,41.0,5.0,POINT (-2281008.287673154 2270797.106545312)
11481000,MAD R NR ARCATA CA,Non-ref,WestMnts,1257.414,18,40.909572,-124.060896,CA,,yes,62.0,59.0,20.0,POINT (-2310581.89274386 2332493.421313541)
11481500,REDWOOD C NR BLUE LAKE CA,Ref,WestMnts,175.1499,18,40.905965,-123.815335,CA,,yes,38.0,38.0,16.0,POINT (-2291061.915540254 2326161.6016341)
11482500,REDWOOD C A ORICK CA,Ref,WestMnts,718.0398,18,41.29929,-124.051182,CA,yes,yes,58.0,56.0,20.0,POINT (-2297112.008736695 2374004.470833451)
11501000,"SPRAGUE RIVER NEAR CHILOQUIN, OR",Non-ref,WestMnts,4121.275,18,42.584581,-121.849737,OR,,yes,88.0,60.0,20.0,POINT (-2082871.915765811 2461319.206958191)
11507500,"LINK RIVER AT KLAMATH FALLS, OR",Non-ref,WestMnts,9786.505,18,42.223478,-121.794171,OR,,yes,48.0,48.0,20.0,POINT (-2089329.479992661 2421207.256179173)
11509500,"KLAMATH RIVER AT KENO, OR",Non-ref,WestMnts,18081.18,18,42.133199,-121.962231,OR,,yes,89.0,60.0,20.0,POINT (-2105327.280538314 2415191.669790324)
11516530,KLAMATH R BL IRON GATE DAM CA,Non-ref,WestMnts,21541.15,18,41.927919,-122.444188,CA,,yes,49.0,49.0,20.0,POINT (-2149713.121129907 2403886.218694774)
11517000,SHASTA R NR  MONTAGUE CA,Non-ref,WestMnts,1726.024,18,41.709032,-122.538079,CA,,yes,25.0,8.0,8.0,POINT (-2163897.043234427 2382472.20265087)
11517500,SHASTA R NR YREKA CA,Non-ref,WestMnts,2047.286,18,41.822918,-122.595581,CA,,yes,72.0,60.0,20.0,POINT (-2164943.01481018 2396030.080061436)
11520500,KLAMATH R NR SEIAD VALLEY CA,Non-ref,WestMnts,27502.78,18,41.853738,-123.232273,CA,,yes,71.0,58.0,20.0,POINT (-2214387.472290879 2414011.082994048)
11522500,SALMON R A SOMES BAR CA,Ref,WestMnts,1943.12,18,41.377627,-123.477558,CA,yes,yes,86.0,60.0,20.0,POINT (-2248968.278808199 2368681.79867386)
11523000,KLAMATH R A ORLEANS,Non-ref,WestMnts,31496.02,18,41.30346,-123.534504,CA,,yes,82.0,60.0,20.0,POINT (-2255870.037729397 2362074.577835064)
11525500,TRINITY R A LEWISTON CA,Non-ref,WestMnts,1861.691,18,40.719312,-122.803634,CA,,yes,98.0,60.0,20.0,POINT (-2215814.060249092 2282125.43949636)
11525600,GRASS VALLEY C A FAWN LODGE NR LEWISTON CA,Non-ref,WestMnts,80.1657,18,40.676257,-122.830578,CA,,,29.0,29.0,16.0,POINT (-2219325.474170419 2278122.722044344)
11525630,GRASS VALLEY C NR LEWISTON CA,Non-ref,WestMnts,94.93111,18,40.686535,-122.861135,CA,,yes,5.0,5.0,5.0,POINT (-2221464.325689906 2279942.162514875)
11525655,TRINITY R BL LIMEKILN GULCH NR DOUGLAS CITY CA,Non-ref,WestMnts,2099.82,18,40.672645,-122.920581,CA,,yes,17.0,17.0,9.0,POINT (-2226683.377877886 2279839.553200667)
11526500,NF TRINITY R A HELENA CA,Ref,WestMnts,391.9338,18,40.781809,-123.128365,CA,,yes,25.0,23.0,0.0,POINT (-2239959.455156435 2296457.647442279)
11527000,TRINITY R NR BURNT RANCH CA,Non-ref,WestMnts,3727.024,18,40.78875,-123.44004,CA,,yes,62.0,53.0,20.0,POINT (-2264757.818160612 2304590.100149032)
11528500,HAYFORK C NR HYAMPOM CA,Non-ref,WestMnts,980.8209,18,40.625975,-123.434758,CA,,,21.0,21.0,0.0,POINT (-2269524.186557094 2286987.982134312)
11528700,SF TRINITY R BL HYAMPOM CA,Ref,WestMnts,1980.083,18,40.649863,-123.494205,CA,yes,yes,44.0,44.0,20.0,POINT (-2273540.717854967 2290973.519328255)
11530000,TRINITY R A HOOPA CA,Non-ref,WestMnts,7390.958,18,41.049852,-123.672001,CA,,yes,82.0,60.0,20.0,POINT (-2274966.952692727 2338148.425478544)
11530500,KLAMATH R NR KLAMATH CA,Non-ref,WestMnts,40911.63,18,41.510954,-123.979516,CA,,yes,72.0,56.0,17.0,POINT (-2284538.933802842 2394947.226120856)
11532500,SMITH R NR CRESCENT CITY CA,Ref,WestMnts,1577.962,18,41.791503,-124.076189,CA,yes,yes,78.0,60.0,20.0,POINT (-2283060.836054086 2427309.846766462)
12010000,"NASELLE RIVER NEAR NASELLE, WA",Ref,WestMnts,142.182,17,46.373994,-123.743482,WA,yes,yes,80.0,60.0,20.0,POINT (-2109783.811300076 2908514.423005573)
12011500,"WILLAPA RIVER AT LEBAM, WA",Non-ref,WestMnts,108.144,17,46.563714,-123.565155,WA,,,23.0,22.0,0.0,POINT (-2090591.973476674 2924718.511615834)
12017000,"NORTH RIVER NEAR RAYMOND, WA",Ref,WestMnts,569.0277,17,46.807318,-123.850721,WA,,,55.0,33.0,5.0,POINT (-2103834.286275353 2956865.665557004)
12027500,"CHEHALIS RIVER NEAR GRAND MOUND, WA",Non-ref,WestMnts,2326.556,17,46.775934,-123.035692,WA,,yes,81.0,60.0,20.0,POINT (-2044938.73011671 2935743.685178755)
12031000,"CHEHALIS RIVER AT PORTER, WA",Non-ref,WestMnts,3360.889,17,46.939264,-123.314319,WA,,yes,54.0,54.0,20.0,POINT (-2060307.323934571 2959109.724870981)
12032500,"CLOQUALLUM RIVER AT ELMA, WA",Ref,WestMnts,171.8487,17,47.00454,-123.387657,WA,,,28.0,23.0,0.0,POINT (-2063632.154638649 2967627.955621783)
12037400,"WYNOOCHEE RIVER ABOVE BLACK CREEK NR MONTESANO, WA",Non-ref,WestMnts,399.6459,17,47.011483,-123.655442,WA,,yes,52.0,52.0,19.0,POINT (-2083019.080035503 2974206.450909743)
12056500,"NF SKOKOMISH R BL STAIRCASE RPDS NR HOODSPORT, WA",Ref,WestMnts,146.9715,17,47.514257,-123.329887,WA,yes,yes,85.0,60.0,20.0,POINT (-2043415.397925737 3020416.670560494)
12100500,"WHITE RIVER NEAR SUMNER, WA",Non-ref,WestMnts,1234.794,17,47.250101,-122.243731,WA,,,25.0,21.0,0.0,POINT (-1972284.575286393 2969425.777476939)
12115000,"CEDAR RIVER NEAR CEDAR FALLS, WA",Ref,WestMnts,102.7983,17,47.370107,-121.625101,WA,yes,yes,64.0,60.0,20.0,POINT (-1923405.379594625 2969521.338318045)
12116500,"CEDAR RIVER AT CEDAR FALLS, WA",Non-ref,WestMnts,220.0527,17,47.417047,-121.792054,WA,,yes,95.0,60.0,20.0,POINT (-1934237.940771389 2977908.726128001)
12117600,"CEDAR RIVER BELOW DIVERSION NEAR LANDSBURG, WA",Non-ref,WestMnts,345.9087,17,47.379546,-121.983448,WA,,yes,17.0,17.0,17.0,POINT (-1949352.2304699 2977827.917407702)
12119000,"CEDAR RIVER AT RENTON, WA",Non-ref,WestMnts,448.3881,17,47.4826,-122.203455,WA,,yes,64.0,60.0,20.0,POINT (-1962338.944167424 2993316.707132723)
12137800,"SULTAN RIVER BELOW DIVERSION DAM NEAR SULTAN, WA",Non-ref,WestMnts,198.4896,17,47.959268,-121.797345,WA,,yes,26.0,26.0,20.0,POINT (-1918574.112346908 3035685.423277899)
12138160,"SULTAN RIVER BELOW POWERPLANT NEAR SULTAN, WA",Non-ref,WestMnts,243.5454,17,47.907324,-121.815399,WA,,yes,26.0,26.0,20.0,POINT (-1921421.036194495 3030530.533117645)
12147500,"NORTH FORK TOLT RIVER NEAR CARNATION, WA",Ref,WestMnts,102.8934,17,47.712324,-121.788727,WA,yes,yes,52.0,52.0,20.0,POINT (-1925252.831122952 3009260.399253326)
12147600,"SOUTH FORK TOLT RIVER NEAR INDEX, WA",Ref,WestMnts,14.1264,17,47.706771,-121.600107,WA,yes,yes,44.0,44.0,20.0,POINT (-1911678.114674924 3004862.009173335)
12148000,"SOUTH FORK TOLT RIVER NEAR CARNATION, WA",Non-ref,WestMnts,51.84,17,47.689269,-121.713446,WA,,yes,51.0,51.0,20.0,POINT (-1920451.002588967 3005284.966518503)
12148300,"SF TOLT RIVER BL REGULATING BASIN NR CARNATION, WA",Non-ref,WestMnts,76.7628,17,47.696768,-121.787338,WA,,yes,27.0,27.0,20.0,POINT (-1925611.945558294 3007577.859761265)
12182500,"CASCADE RIVER AT MARBLEMOUNT, WA",Ref,WestMnts,444.2544,17,48.526231,-121.415405,WA,,yes,54.0,33.0,3.0,POINT (-1874347.913472791 3088273.486136989)
12189500,"SAUK RIVER NEAR SAUK, WA",Ref,WestMnts,1855.317,17,48.424559,-121.568463,WA,yes,yes,81.0,60.0,20.0,POINT (-1888337.743088838 3080512.409831452)
12209000,"SF NOOKSACK RIVER NEAR WICKERSHAM, WA",Ref,WestMnts,267.669,17,48.664279,-122.133489,WA,,,56.0,41.0,13.0,POINT (-1921858.720519988 3117248.937568939)
12210700,"NOOKSACK RIVER AT NORTH CEDARVILLE, WA",Ref,WestMnts,1524.798,17,48.841782,-122.294326,WA,,yes,4.0,4.0,4.0,POINT (-1928053.039838973 3139285.356240321)
12301300,Tobacco River near Eureka MT,Non-ref,WestMnts,1084.973,17,48.893576,-115.087946,MT,,yes,51.0,51.0,20.0,POINT (-1407009.845596648 3018310.06378224)
12302055,Fisher River near Libby MT,Non-ref,WestMnts,2185.286,17,48.355512,-115.314885,MT,,yes,42.0,42.0,20.0,POINT (-1435455.823529614 2963717.524288938)
12323770,Warm Springs Creek at Warm Springs MT,Non-ref,WestMnts,413.9685,17,46.180301,-112.785949,MT,,yes,26.0,26.0,20.0,POINT (-1291872.170987406 2691258.169937781)
12323800,Clark Fork near Galen MT,Non-ref,WestMnts,1690.272,17,46.208259,-112.76726,MT,,yes,21.0,21.0,20.0,POINT (-1289904.430495653 2694057.597037507)
12324200,Clark Fork at Deer Lodge MT,Non-ref,WestMnts,2591.439,17,46.397705,-112.742817,MT,,yes,31.0,31.0,20.0,POINT (-1284361.294480087 2714409.890663048)
12324590,Little Blackfoot River near Garrison MT,Non-ref,WestMnts,1071.465,17,46.519651,-112.793376,MT,,yes,36.0,36.0,19.0,POINT (-1285823.117506617 2728400.978041314)
12324680,Clark Fork at Goldcreek MT,Non-ref,WestMnts,4590.105,17,46.590486,-112.928661,MT,,yes,32.0,32.0,20.0,POINT (-1294681.308456979 2737963.988386998)
12334510,Rock Creek near Clinton MT,Non-ref,WestMnts,2313.95,17,46.722427,-113.68315,MT,,yes,37.0,37.0,20.0,POINT (-1349026.531417759 2762833.350526479)
12334550,Clark Fork at Turah Bridge nr Bonner MT,Non-ref,WestMnts,9520.545,17,46.826037,-113.814268,MT,,yes,25.0,25.0,20.0,POINT (-1356774.138597247 2775974.18306807)
12335100,Blackfoot R ab Nevada Cr nr Helmville MT,Non-ref,WestMnts,1273.574,17,46.919104,-113.01561,MT,,yes,9.0,9.0,9.0,POINT (-1294778.640813011 2774962.79592311)
12338300,NF Blackfoot R ab Dry Gulch nr Ovando MT,Non-ref,WestMnts,811.4193,17,46.979938,-113.091169,MT,,yes,12.0,12.0,12.0,POINT (-1299261.847056112 2782618.872842055)
12340000,Blackfoot River near Bonner MT,Non-ref,WestMnts,5925.355,17,46.89965,-113.756487,MT,,yes,73.0,60.0,20.0,POINT (-1350911.004600674 2783158.246288762)
12344000,Bitterroot River near Darby MT,Non-ref,WestMnts,2718.683,17,45.972142,-114.141474,MT,,yes,72.0,60.0,20.0,POINT (-1399356.163327227 2687741.117156859)
12352500,Bitterroot River near Missoula MT,Non-ref,WestMnts,7249.828,17,46.831868,-114.054,MT,,yes,23.0,20.0,20.0,POINT (-1374692.072463942 2780053.497044874)
12353000,Clark Fork below Missoula MT,Non-ref,WestMnts,23353.03,17,46.86909,-114.126779,MT,,yes,80.0,60.0,20.0,POINT (-1379385.236660756 2785154.547422354)
12354000,"ST. REGIS RIVER NEAR ST. REGIS, MT",Ref,WestMnts,828.4186,17,47.296874,-115.122639,MT,,yes,24.0,24.0,7.0,POINT (-1444709.644253486 2846371.742684264)
12354500,Clark Fork at St. Regis MT,Non-ref,WestMnts,27819.99,17,47.301874,-115.087361,MT,,yes,93.0,60.0,20.0,POINT (-1441970.032621784 2846377.578789931)
12362500,S F Flathead River nr Columbia Falls MT,Non-ref,WestMnts,4318.159,17,48.356631,-114.037618,MT,,yes,81.0,60.0,20.0,POINT (-1341691.679378978 2945175.325506374)
12370000,Swan River near Bigfork MT,Non-ref,WestMnts,1715.115,17,48.024396,-113.979829,MT,,yes,87.0,60.0,20.0,POINT (-1344329.956540752 2908403.401685024)
12372000,Flathead River near Polson MT,Non-ref,WestMnts,16725.67,17,47.680216,-114.246788,MT,,yes,101.0,60.0,20.0,POINT (-1371292.748286596 2874930.340387009)
12388700,Flathead River at Perma MT,Non-ref,WestMnts,21787.5,17,47.367432,-114.585126,MT,,yes,26.0,26.0,20.0,POINT (-1403111.81392447 2845964.319012043)
12413360,EF PINE CREEK ABV GILBERT CR NEAR PINEHURST ID,Ref,WestMnts,8.9712,17,47.440278,-116.175278,ID,,yes,9.0,9.0,9.0,POINT (-1519730.111117893 2878301.953899025)
12413370,EF PINE CREEK ABV NABOB CR NEAR PINEHURST ID,Non-ref,WestMnts,74.1688,17,47.476667,-116.221667,ID,,yes,10.0,10.0,10.0,POINT (-1522322.505505354 2882974.551589976)
12413445,PINE CREEK BELOW AMY GULCH NEAR PINEHURST ID,Non-ref,WestMnts,189.7065,17,47.514444,-116.241944,ID,,yes,11.0,11.0,11.0,POINT (-1522943.622809853 2887378.638321936)
12413470,SF COEUR D ALENE RIVER NR PINEHURST ID,Non-ref,WestMnts,738.004,17,47.551944,-116.236389,ID,,yes,22.0,22.0,20.0,POINT (-1521656.592687438 2891338.396519737)
12414500,ST JOE RIVER AT CALDER ID,Ref,WestMnts,2678.972,17,47.27464,-116.189049,ID,yes,yes,90.0,60.0,20.0,POINT (-1524611.911111844 2860626.2177684)
12419000,SPOKANE RIVER NR POST FALLS ID,Non-ref,WestMnts,10162.14,17,47.702957,-116.977975,ID,,yes,96.0,60.0,20.0,POINT (-1572875.996883993 2919697.53564082)
12448000,"CHEWUCH RIVER AT WINTHROP, WA",Ref,WestMnts,1357.697,17,48.47709,-120.186473,WA,,yes,18.0,18.0,18.0,POINT (-1787094.598374571 3059373.519627411)
12448500,"METHOW RIVER AT WINTHROP, WA",Ref,WestMnts,2683.633,17,48.473479,-120.177306,WA,,yes,19.0,19.0,19.0,POINT (-1786531.978563477 3058816.486567202)
12448998,"TWISP RIVER NEAR TWISP, WA",Non-ref,WestMnts,632.7072,17,48.369867,-120.148693,WA,,yes,24.0,24.0,20.0,POINT (-1787331.006498161 3047237.920713842)
12449500,"METHOW RIVER AT TWISP, WA",Non-ref,WestMnts,3424.684,17,48.365145,-120.116192,WA,,yes,57.0,31.0,18.0,POINT (-1785107.903055308 3046123.716104836)
12488500,"AMERICAN RIVER NEAR NILE, WA",Ref,WestMnts,205.1703,17,46.977616,-121.168696,WA,yes,yes,70.0,60.0,20.0,POINT (-1901322.439146197 2918469.822614732)
12500450,"YAKIMA RIVER ABOVE AHTANUM CREEK AT UNION GAP, WA",Non-ref,WestXeric,9018.442,17,46.534294,-120.467285,WA,,yes,43.0,43.0,20.0,POINT (-1862030.075751499 2857150.260668776)
12510500,"YAKIMA RIVER AT KIONA, WA",Non-ref,WestXeric,14536.2,17,46.253467,-119.478079,WA,,yes,83.0,59.0,19.0,POINT (-1795933.70982059 2807962.546348969)
13010065,SNAKE RIVER AB JACKSON LAKE AT FLAGG RANCH WY,Ref,WestMnts,1222.287,17,44.098889,-110.6675,WY,yes,yes,26.0,26.0,20.0,POINT (-1165816.049892535 2435491.807803433)
13013650,"SNAKE RIVER AT MOOSE, WY",Non-ref,WestMnts,4311.2,17,43.654056,-110.715472,WY,,yes,14.0,14.0,14.0,POINT (-1177250.960189334 2387057.138540315)
13022500,SNAKE RIVER AB RESERVOIR NR ALPINE WY,Non-ref,WestMnts,8867.073,17,43.196111,-110.889444,WY,,yes,57.0,56.0,20.0,POINT (-1199032.355697935 2338729.293377125)
13023000,GREYS RIVER AB RESERVOIR NR ALPINE WY,Ref,WestMnts,1161.929,17,43.142778,-110.976667,WY,yes,yes,57.0,56.0,20.0,POINT (-1206933.001137578 2333950.474712837)
13027500,SALT RIVER AB RESERVOIR NR ETNA WY,Non-ref,WestMnts,2206.336,17,43.079722,-111.037222,WY,,yes,56.0,56.0,20.0,POINT (-1212882.05167874 2327766.309902145)
13032500,SNAKE RIVER NR IRWIN ID,Non-ref,WestMnts,13424.32,17,43.350833,-111.218889,ID,,yes,62.0,60.0,20.0,POINT (-1222582.592704259 2359986.991055423)
13037500,SNAKE RIVER NR HEISE ID,Non-ref,WestMnts,14858.54,17,43.6125,-111.66,ID,,yes,99.0,60.0,20.0,POINT (-1252910.480839899 2394555.52556901)
13038500,SNAKE RIVER AT LORENZO ID,Non-ref,WestMnts,14979.16,17,43.735278,-111.878056,ID,,yes,31.0,31.0,20.0,POINT (-1267916.589044709 2410959.514999058)
13046680,BOUNDARY CREEK NR BECHLER RANGER STATION Y.N.P. WY,Ref,WestMnts,220.1688,17,44.185278,-111.007778,WY,,,20.0,20.0,15.0,POINT (-1191125.057936884 2449225.43214044)
13055000,TETON RIVER NR ST ANTHONY ID,Non-ref,WestMnts,2294.463,17,43.927135,-111.616071,ID,,yes,79.0,57.0,20.0,POINT (-1243685.439725445 2428606.53999571)
13056500,HENRYS FORK NR REXBURG ID,Non-ref,WestMnts,8336.927,17,43.825833,-111.905,ID,,yes,100.0,60.0,20.0,POINT (-1268365.163999076 2421280.781631645)
13057000,SNAKE RIVER NR MENAN ID,Non-ref,WestMnts,23703.15,17,43.752778,-111.979167,ID,,yes,9.0,9.0,9.0,POINT (-1275587.935169006 2414237.751619646)
13060000,SNAKE RIVER NR SHELLEY ID,Non-ref,WestMnts,26342.95,17,43.413056,-112.135,ID,,yes,75.0,60.0,20.0,POINT (-1294314.87010767 2378970.778603493)
13068500,BLACKFOOT RIVER NR BLACKFOOT ID,Non-ref,WestXeric,2753.494,17,43.130556,-112.476667,ID,,yes,74.0,59.0,19.0,POINT (-1326892.115598628 2352601.331769503)
13069500,SNAKE RIVER NR BLACKFOOT ID,Non-ref,WestMnts,31558.4,17,43.125192,-112.519149,ID,,yes,98.0,60.0,20.0,POINT (-1330382.437278931 2352605.23793308)
13073000,PORTNEUF RIVER AT TOPAZ ID,Non-ref,WestXeric,1523.439,17,42.625556,-112.088056,ID,,yes,92.0,60.0,20.0,POINT (-1305406.263213527 2291621.201794142)
13075000,MARSH CREEK NR MCCAMMON ID,Non-ref,WestXeric,907.9749,17,42.63,-112.225967,ID,,yes,55.0,55.0,20.0,POINT (-1316403.665486109 2294013.174626983)
13075500,PORTNEUF RIVER AT POCATELLO ID,Non-ref,WestXeric,3353.598,17,42.871667,-112.468056,ID,,yes,96.0,60.0,20.0,POINT (-1331192.132582431 2323993.695694453)
13077000,SNAKE RIVER AT NEELEY ID,Non-ref,WestMnts,40151.53,17,42.7675,-112.879444,ID,,yes,100.0,60.0,20.0,POINT (-1366157.115966583 2318370.946574117)
13081500,SNAKE R NR MINIDOKA ID (AT HOWELLS FERRY),Non-ref,WestMnts,48830.41,17,42.672778,-113.500278,ID,,yes,99.0,60.0,20.0,POINT (-1417784.337596346 2317051.200824593)
13092747,ROCK CREEK AB HWY 30/93 XING AT TWIN FALLS ID,Non-ref,WestXeric,664.3553,17,42.5625,-114.494722,ID,,yes,17.0,17.0,17.0,POINT (-1499741.098782033 2320210.162790342)
13108150,SALMON FALLS CREEK NR HAGERMAN ID,Non-ref,WestXeric,5632.912,17,42.696389,-114.855278,ID,,yes,39.0,39.0,20.0,POINT (-1525648.009577389 2340626.330880835)
13113000,BEAVER CREEK AT SPENCER ID    12N-36E-23A,Non-ref,WestMnts,319.6791,17,44.355336,-112.179978,ID,,,22.0,21.0,4.0,POINT (-1280080.151115556 2483166.193584326)
13120500,BIG LOST RIVER AT HOWELL RANCH NR CHILLY ID,Non-ref,WestMnts,1143.906,17,43.998333,-114.021111,ID,,yes,62.0,60.0,20.0,POINT (-1431583.825413326 2470277.329132956)
13127000,BIG LOST RIVER BL MACKAY RES NR MACKAY ID,Non-ref,WestMnts,1979.611,17,43.939167,-113.648333,ID,,yes,93.0,60.0,20.0,POINT (-1403533.854119351 2458234.182715727)
13139500,BIG WOOD RIVER AT HAILEY ID,Non-ref,WestMnts,1624.031,17,43.517222,-114.321667,ID,,,91.0,57.0,17.0,POINT (-1465450.029639667 2422160.475178596)
13140800,BIG WOOD RIVER AT STANTON CROSSING NR BELLEVUE ID,Non-ref,WestMnts,1899.155,17,43.32917,-114.31917,ID,,yes,13.0,13.0,13.0,POINT (-1469274.530027301 2401517.837503487)
13141000,BIG WOOD RIVER NR BELLEVUE ID,Non-ref,WestMnts,1947.981,17,43.328042,-114.341775,ID,,,58.0,47.0,7.0,POINT (-1471089.156222845 2401743.89755589)
13150430,SILVER CREEK AT SPORTSMAN ACCESS NR PICABO ID,Non-ref,WestXeric,184.9266,17,43.322222,-114.106667,ID,,yes,34.0,34.0,19.0,POINT (-1452585.75202806 2397489.521935243)
13152500,MALAD RIVER NR GOODING ID,Non-ref,WestXeric,8607.503,17,42.886389,-114.803056,ID,,yes,77.0,60.0,20.0,POINT (-1517304.386899686 2360606.561452626)
13168500,BRUNEAU RIVER NR HOT SPRING ID,Non-ref,WestXeric,6958.448,17,42.771111,-115.720278,ID,,yes,71.0,60.0,20.0,POINT (-1592932.868850841 2362998.495422434)
13185000,BOISE RIVER NR TWIN SPRINGS ID,Ref,WestMnts,2154.389,17,43.659444,-115.727222,ID,yes,yes,98.0,60.0,20.0,POINT (-1573040.888015376 2460186.440623338)
